match_id,inning,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,fielder
1473439,1,12,6,Ishan Kishan,JC Archer,Nithish Kumar Reddy,6,0,6,,0,,,
1473439,1,12,7,Ishan Kishan,JC Archer,Nithish Kumar Reddy,1,0,1,,0,,,
1473439,1,13,1,Ishan Kishan,Fazalhaq Farooqi,Nithish Kumar Reddy,6,0,6,,0,,,
1473439,1,13,2,Ishan Kishan,Fazalhaq Farooqi,Nithish Kumar Reddy,1,0,1,,0,,,
1473439,1,13,3,Nithish Kumar Reddy,Fazalhaq Farooqi,Ishan Kishan,0,0,0,,0,,,
1473439,1,13,4,Nithish Kumar Reddy,Fazalhaq Farooqi,Ishan Kishan,6,0,6,,0,,,
1473439,1,13,5,Nithish Kumar Reddy,Fazalhaq Farooqi,Ishan Kishan,1,0,1,,0,,,
1473439,1,13,6,Ishan Kishan,Fazalhaq Farooqi,Nithish Kumar Reddy,4,0,4,,0,,,
1473439,1,14,1,Nithish Kumar Reddy,M Theekshana,Ishan Kishan,0,1,1,wides,0,,,
1473439,1,14,2,Nithish Kumar Reddy,M Theekshana,Ishan Kishan,4,0,4,,0,,,
1473439,1,14,3,Nithish Kumar Reddy,M Theekshana,Ishan Kishan,0,1,1,wides,0,,,
1473439,1,14,4,Nithish Kumar Reddy,M Theekshana,Ishan Kishan,0,0,0,,1,Nithish Kumar Reddy,caught,YBK Jaiswal
1473439,1,14,5,H Klaasen,M Theekshana,Ishan Kishan,1,0,1,,0,,,
1473439,1,14,6,Ishan Kishan,M Theekshana,H Klaasen,0,0,0,,0,,,
1473439,1,14,7,Ishan Kishan,M Theekshana,H Klaasen,4,0,4,,0,,,
1473439,1,14,8,Ishan Kishan,M Theekshana,H Klaasen,1,0,1,,0,,,
1473439,1,15,1,Ishan Kishan,TU Deshpande,H Klaasen,4,0,4,,0,,,
1473439,1,15,2,Ishan Kishan,TU Deshpande,H Klaasen,0,1,1,wides,0,,,
1473439,1,15,3,Ishan Kishan,TU Deshpande,H Klaasen,0,0,0,,0,,,
1473439,1,15,4,Ishan Kishan,TU Deshpande,H Klaasen,1,0,1,,0,,,
1473439,1,15,5,H Klaasen,TU Deshpande,Ishan Kishan,4,0,4,,0,,,
1473439,1,15,6,H Klaasen,TU Deshpande,Ishan Kishan,1,0,1,,0,,,
1473439,1,15,7,Ishan Kishan,TU Deshpande,H Klaasen,0,0,0,,0,,,
1473439,1,16,1,H Klaasen,Sandeep Sharma,Ishan Kishan,1,0,1,,0,,,
1473439,1,16,2,Ishan Kishan,Sandeep Sharma,H Klaasen,1,0,1,,0,,,
1473439,1,16,3,H Klaasen,Sandeep Sharma,Ishan Kishan,2,0,2,,0,,,
1473439,1,16,4,H Klaasen,Sandeep Sharma,Ishan Kishan,0,0,0,,0,,,
1473439,1,16,5,H Klaasen,Sandeep Sharma,Ishan Kishan,6,0,6,,0,,,
1473439,1,16,6,H Klaasen,Sandeep Sharma,Ishan Kishan,4,0,4,,0,,,
1473439,1,17,1,Ishan Kishan,JC Archer,H Klaasen,0,5,5,byes,0,,,
1473439,1,17,2,Ishan Kishan,JC Archer,H Klaasen,1,0,1,,0,,,
1473439,1,17,3,H Klaasen,JC Archer,Ishan Kishan,4,0,4,,0,,,
1473439,1,17,4,H Klaasen,JC Archer,Ishan Kishan,4,0,4,,0,,,
1473439,1,17,5,H Klaasen,JC Archer,Ishan Kishan,4,0,4,,0,,,
1473439,1,17,6,H Klaasen,JC Archer,Ishan Kishan,1,0,1,,0,,,
1473439,1,17,7,Ishan Kishan,JC Archer,H Klaasen,4,0,4,,0,,,
1473439,1,18,1,H Klaasen,Sandeep Sharma,Ishan Kishan,2,0,2,,0,,,
1473439,1,18,2,H Klaasen,Sandeep Sharma,Ishan Kishan,0,0,0,,1,H Klaasen,caught,R Parag
1473439,1,18,3,Aniket Verma,Sandeep Sharma,Ishan Kishan,1,0,1,,0,,,
1473439,1,18,4,Ishan Kishan,Sandeep Sharma,Aniket Verma,6,0,6,,0,,,
1473439,1,18,5,Ishan Kishan,Sandeep Sharma,Aniket Verma,6,0,6,,0,,,
1473439,1,18,6,Ishan Kishan,Sandeep Sharma,Aniket Verma,2,0,2,,0,,,
1473439,1,19,1,Aniket Verma,TU Deshpande,Ishan Kishan,6,0,6,,0,,,
1473439,1,19,2,Aniket Verma,TU Deshpande,Ishan Kishan,0,0,0,,1,Aniket Verma,caught,JC Archer
1473439,1,19,3,A Manohar,TU Deshpande,Ishan Kishan,0,0,0,,1,A Manohar,caught,R Parag
1473439,1,19,4,PJ Cummins,TU Deshpande,Ishan Kishan,0,1,1,legbyes,0,,,
1473439,1,19,5,Ishan Kishan,TU Deshpande,PJ Cummins,2,0,2,,0,,,
1473439,1,19,6,Ishan Kishan,TU Deshpande,PJ Cummins,4,0,4,,0,,,
1473439,2,0,1,YBK Jaiswal,Mohammed Shami,SV Samson,0,0,0,,0,,,
1473439,2,0,2,YBK Jaiswal,Mohammed Shami,SV Samson,0,1,1,wides,0,,,
1473439,2,0,3,YBK Jaiswal,Mohammed Shami,SV Samson,1,0,1,,0,,,
1473439,2,0,4,SV Samson,Mohammed Shami,YBK Jaiswal,0,0,0,,0,,,
1473439,2,0,5,SV Samson,Mohammed Shami,YBK Jaiswal,6,0,6,,0,,,
1473439,2,0,6,SV Samson,Mohammed Shami,YBK Jaiswal,4,0,4,,0,,,
1473439,2,0,7,SV Samson,Mohammed Shami,YBK Jaiswal,4,0,4,,0,,,
1473439,2,1,1,YBK Jaiswal,Simarjeet Singh,SV Samson,0,0,0,,0,,,
1473439,2,1,2,YBK Jaiswal,Simarjeet Singh,SV Samson,0,4,4,byes,0,,,
1473439,2,1,3,YBK Jaiswal,Simarjeet Singh,SV Samson,0,0,0,,1,YBK Jaiswal,caught,A Manohar
1473439,2,1,4,R Parag,Simarjeet Singh,SV Samson,4,0,4,,0,,,
1473439,2,1,5,R Parag,Simarjeet Singh,SV Samson,0,0,0,,1,R Parag,caught,PJ Cummins
1473439,2,1,6,N Rana,Simarjeet Singh,SV Samson,1,0,1,,0,,,
1473439,2,2,1,N Rana,Mohammed Shami,SV Samson,0,0,0,,0,,,
1473439,2,2,2,N Rana,Mohammed Shami,SV Samson,4,0,4,,0,,,
1473439,2,2,3,N Rana,Mohammed Shami,SV Samson,0,0,0,,0,,,
1473439,2,2,4,N Rana,Mohammed Shami,SV Samson,4,0,4,,0,,,
1473439,2,2,5,N Rana,Mohammed Shami,SV Samson,2,0,2,,0,,,
1473439,2,2,6,N Rana,Mohammed Shami,SV Samson,0,0,0,,0,,,
1473439,2,3,1,SV Samson,Simarjeet Singh,N Rana,0,0,0,,0,,,
1473439,2,3,2,SV Samson,Simarjeet Singh,N Rana,0,0,0,,0,,,
1473439,2,3,3,SV Samson,Simarjeet Singh,N Rana,4,0,4,,0,,,
1473439,2,3,4,SV Samson,Simarjeet Singh,N Rana,0,0,0,,0,,,
1473439,2,3,5,SV Samson,Simarjeet Singh,N Rana,0,1,1,wides,0,,,
1473439,2,3,6,SV Samson,Simarjeet Singh,N Rana,6,0,6,,0,,,
1473439,2,3,7,SV Samson,Simarjeet Singh,N Rana,4,0,4,,0,,,
1473439,2,4,1,N Rana,Mohammed Shami,SV Samson,0,0,0,,1,N Rana,caught,PJ Cummins
1473439,2,4,2,Dhruv Jurel,Mohammed Shami,SV Samson,0,0,0,,0,,,
1473439,2,4,3,Dhruv Jurel,Mohammed Shami,SV Samson,2,0,2,,0,,,
1473439,2,4,4,Dhruv Jurel,Mohammed Shami,SV Samson,1,0,1,,0,,,
1473439,2,4,5,SV Samson,Mohammed Shami,Dhruv Jurel,0,0,0,,0,,,
1473439,2,4,6,SV Samson,Mohammed Shami,Dhruv Jurel,4,0,4,,0,,,
1473439,2,5,1,Dhruv Jurel,PJ Cummins,SV Samson,6,0,6,,0,,,
1473439,2,5,2,Dhruv Jurel,PJ Cummins,SV Samson,4,0,4,,0,,,
1473439,2,5,3,Dhruv Jurel,PJ Cummins,SV Samson,4,0,4,,0,,,
1473439,2,5,4,Dhruv Jurel,PJ Cummins,SV Samson,1,0,1,,0,,,
1473439,2,5,5,SV Samson,PJ Cummins,Dhruv Jurel,1,0,1,,0,,,
1473439,2,5,6,Dhruv Jurel,PJ Cummins,SV Samson,4,0,4,,0,,,
1473439,2,6,1,SV Samson,Abhishek Sharma,Dhruv Jurel,0,0,0,,0,,,
1473439,2,6,2,SV Samson,Abhishek Sharma,Dhruv Jurel,0,0,0,,0,,,
1473439,2,6,3,SV Samson,Abhishek Sharma,Dhruv Jurel,1,0,1,,0,,,
1473439,2,6,4,Dhruv Jurel,Abhishek Sharma,SV Samson,4,0,4,,0,,,
1473439,2,6,5,Dhruv Jurel,Abhishek Sharma,SV Samson,0,0,0,,0,,,
1473439,2,6,6,Dhruv Jurel,Abhishek Sharma,SV Samson,0,0,0,,0,,,
1473439,2,7,1,SV Samson,A Zampa,Dhruv Jurel,2,0,2,,0,,,
1473439,2,7,2,SV Samson,A Zampa,Dhruv Jurel,6,0,6,,0,,,
1473439,2,7,3,SV Samson,A Zampa,Dhruv Jurel,0,0,0,,0,,,
1473439,2,7,4,SV Samson,A Zampa,Dhruv Jurel,1,0,1,,0,,,
1473439,2,7,5,Dhruv Jurel,A Zampa,SV Samson,1,0,1,,0,,,
1473439,2,7,6,SV Samson,A Zampa,Dhruv Jurel,4,0,4,,0,,,
1473439,2,8,1,Dhruv Jurel,Abhishek Sharma,SV Samson,6,0,6,,0,,,
1473439,2,8,2,Dhruv Jurel,Abhishek Sharma,SV Samson,0,0,0,,0,,,
1473439,2,8,3,Dhruv Jurel,Abhishek Sharma,SV Samson,1,0,1,,0,,,
1473439,2,8,4,SV Samson,Abhishek Sharma,Dhruv Jurel,0,0,0,,0,,,
1473439,2,8,5,SV Samson,Abhishek Sharma,Dhruv Jurel,1,0,1,,0,,,
1473439,2,8,6,Dhruv Jurel,Abhishek Sharma,SV Samson,4,0,4,,0,,,
1473439,2,9,1,SV Samson,HV Patel,Dhruv Jurel,0,0,0,,0,,,
1473439,2,9,2,SV Samson,HV Patel,Dhruv Jurel,1,0,1,,0,,,
1473439,2,9,3,Dhruv Jurel,HV Patel,SV Samson,6,0,6,,0,,,
1473439,2,9,4,Dhruv Jurel,HV Patel,SV Samson,1,0,1,,0,,,
1473439,2,9,5,SV Samson,HV Patel,Dhruv Jurel,1,0,1,,0,,,
1473439,2,9,6,Dhruv Jurel,HV Patel,SV Samson,1,0,1,,0,,,
1473439,2,10,1,Dhruv Jurel,A Zampa,SV Samson,1,0,1,,0,,,
1473439,2,10,2,SV Samson,A Zampa,Dhruv Jurel,1,0,1,,0,,,
1473439,2,10,3,Dhruv Jurel,A Zampa,SV Samson,0,0,0,,0,,,
1473439,2,10,4,Dhruv Jurel,A Zampa,SV Samson,0,0,0,,0,,,
1473439,2,10,5,Dhruv Jurel,A Zampa,SV Samson,1,0,1,,0,,,
1473439,2,10,6,SV Samson,A Zampa,Dhruv Jurel,1,0,1,,0,,,
1473439,2,11,1,SV Samson,PJ Cummins,Dhruv Jurel,1,0,1,,0,,,
1473439,2,11,2,Dhruv Jurel,PJ Cummins,SV Samson,0,0,0,,0,,,
1473439,2,11,3,Dhruv Jurel,PJ Cummins,SV Samson,0,0,0,,0,,,
1473439,2,11,4,Dhruv Jurel,PJ Cummins,SV Samson,1,0,1,,0,,,
1473439,2,11,5,SV Samson,PJ Cummins,Dhruv Jurel,1,0,1,,0,,,
1473439,2,11,6,Dhruv Jurel,PJ Cummins,SV Samson,0,0,0,,0,,,
1473439,2,12,1,SV Samson,Simarjeet Singh,Dhruv Jurel,0,0,0,,0,,,
1473439,2,12,2,SV Samson,Simarjeet Singh,Dhruv Jurel,1,1,2,noballs,0,,,
1473439,2,12,3,Dhruv Jurel,Simarjeet Singh,SV Samson,6,0,6,,0,,,
1473439,2,12,4,Dhruv Jurel,Simarjeet Singh,SV Samson,6,0,6,,0,,,
1473439,2,12,5,Dhruv Jurel,Simarjeet Singh,SV Samson,0,1,1,wides,0,,,
1473439,2,12,6,Dhruv Jurel,Simarjeet Singh,SV Samson,6,0,6,,0,,,
1473439,2,12,7,Dhruv Jurel,Simarjeet Singh,SV Samson,1,0,1,,0,,,
1473439,2,12,8,SV Samson,Simarjeet Singh,Dhruv Jurel,4,0,4,,0,,,
1473439,2,13,1,Dhruv Jurel,HV Patel,SV Samson,0,1,1,wides,0,,,
1473439,2,13,2,Dhruv Jurel,HV Patel,SV Samson,1,0,1,,0,,,
1473439,2,13,3,SV Samson,HV Patel,Dhruv Jurel,0,0,0,,0,,,
1473439,2,13,4,SV Samson,HV Patel,Dhruv Jurel,1,0,1,,0,,,
1473439,2,13,5,Dhruv Jurel,HV Patel,SV Samson,1,0,1,,0,,,
1473439,2,13,6,SV Samson,HV Patel,Dhruv Jurel,6,0,6,,0,,,
1473439,2,13,7,SV Samson,HV Patel,Dhruv Jurel,0,0,0,,1,SV Samson,caught,H Klaasen
1473439,2,14,1,Dhruv Jurel,A Zampa,SO Hetmyer,0,0,0,,0,,,
1473439,2,14,2,Dhruv Jurel,A Zampa,SO Hetmyer,0,0,0,,1,Dhruv Jurel,caught,Ishan Kishan
1473439,2,14,3,SB Dubey,A Zampa,SO Hetmyer,1,0,1,,0,,,
1473439,2,14,4,SO Hetmyer,A Zampa,SB Dubey,0,0,0,,0,,,
1473439,2,14,5,SO Hetmyer,A Zampa,SB Dubey,6,0,6,,0,,,
1473439,2,14,6,SO Hetmyer,A Zampa,SB Dubey,1,0,1,,0,,,
1473439,2,15,1,SO Hetmyer,HV Patel,SB Dubey,0,0,0,,0,,,
1473439,2,15,2,SO Hetmyer,HV Patel,SB Dubey,1,0,1,,0,,,
1473439,2,15,3,SB Dubey,HV Patel,SO Hetmyer,1,0,1,,0,,,
1473439,2,15,4,SO Hetmyer,HV Patel,SB Dubey,1,0,1,,0,,,
1473439,2,15,5,SB Dubey,HV Patel,SO Hetmyer,1,0,1,,0,,,
1473439,2,15,6,SO Hetmyer,HV Patel,SB Dubey,0,0,0,,0,,,
1473439,2,16,1,SB Dubey,PJ Cummins,SO Hetmyer,6,0,6,,0,,,
1473439,2,16,2,SB Dubey,PJ Cummins,SO Hetmyer,1,0,1,,0,,,
1473439,2,16,3,SO Hetmyer,PJ Cummins,SB Dubey,2,0,2,,0,,,
1473439,2,16,4,SO Hetmyer,PJ Cummins,SB Dubey,1,0,1,,0,,,
1473439,2,16,5,SB Dubey,PJ Cummins,SO Hetmyer,6,0,6,,0,,,
1473439,2,16,6,SB Dubey,PJ Cummins,SO Hetmyer,6,0,6,,0,,,
1473439,2,17,1,SO Hetmyer,A Zampa,SB Dubey,0,0,0,,0,,,
1473439,2,17,2,SO Hetmyer,A Zampa,SB Dubey,4,0,4,,0,,,
1473439,2,17,3,SO Hetmyer,A Zampa,SB Dubey,0,1,1,wides,0,,,
1473439,2,17,4,SO Hetmyer,A Zampa,SB Dubey,6,0,6,,0,,,
1473439,2,17,5,SO Hetmyer,A Zampa,SB Dubey,1,0,1,,0,,,
1473439,2,17,6,SB Dubey,A Zampa,SO Hetmyer,6,0,6,,0,,,
1473439,2,17,7,SB Dubey,A Zampa,SO Hetmyer,4,0,4,,0,,,
1473439,2,18,1,SO Hetmyer,PJ Cummins,SB Dubey,0,0,0,,0,,,
1473439,2,18,2,SO Hetmyer,PJ Cummins,SB Dubey,1,0,1,,0,,,
1473439,2,18,3,SB Dubey,PJ Cummins,SO Hetmyer,1,1,2,noballs,0,,,
1473439,2,18,4,SO Hetmyer,PJ Cummins,SB Dubey,2,0,2,,0,,,
1473439,2,18,5,SO Hetmyer,PJ Cummins,SB Dubey,0,1,1,wides,0,,,
1473439,2,18,6,SO Hetmyer,PJ Cummins,SB Dubey,6,0,6,,0,,,
1473439,2,18,7,SO Hetmyer,PJ Cummins,SB Dubey,2,0,2,,0,,,
1473439,2,18,8,SO Hetmyer,PJ Cummins,SB Dubey,1,0,1,,0,,,
1473439,2,19,1,SO Hetmyer,HV Patel,SB Dubey,0,0,0,,0,,,
1473439,2,19,2,SO Hetmyer,HV Patel,SB Dubey,1,0,1,,0,,,
1473439,2,19,3,SB Dubey,HV Patel,SO Hetmyer,1,0,1,,0,,,
1473439,2,19,4,SO Hetmyer,HV Patel,SB Dubey,0,1,1,wides,0,,,
1473439,2,19,5,SO Hetmyer,HV Patel,SB Dubey,6,0,6,,0,,,
1473439,2,19,6,SO Hetmyer,HV Patel,SB Dubey,0,0,0,,1,SO Hetmyer,caught,A Manohar
1473439,2,19,7,JC Archer,HV Patel,SB Dubey,1,0,1,,0,,,
1473440,1,0,1,RG Sharma,KK Ahmed,RD Rickelton,0,0,0,,0,,,
1473440,1,0,2,RG Sharma,KK Ahmed,RD Rickelton,0,0,0,,0,,,
1473440,1,0,3,RG Sharma,KK Ahmed,RD Rickelton,0,0,0,,0,,,
1473440,1,0,4,RG Sharma,KK Ahmed,RD Rickelton,0,0,0,,1,RG Sharma,caught,S Dube
1473440,1,0,5,WG Jacks,KK Ahmed,RD Rickelton,0,0,0,,0,,,
1473440,1,0,6,WG Jacks,KK Ahmed,RD Rickelton,4,0,4,,0,,,
1473440,1,1,1,RD Rickelton,SM Curran,WG Jacks,4,0,4,,0,,,
1473440,1,1,2,RD Rickelton,SM Curran,WG Jacks,0,0,0,,0,,,
1473440,1,1,3,RD Rickelton,SM Curran,WG Jacks,4,0,4,,0,,,
1473440,1,1,4,RD Rickelton,SM Curran,WG Jacks,0,0,0,,0,,,
1473440,1,1,5,RD Rickelton,SM Curran,WG Jacks,1,0,1,,0,,,
1473440,1,1,6,WG Jacks,SM Curran,RD Rickelton,4,0,4,,0,,,
1473440,1,2,1,RD Rickelton,KK Ahmed,WG Jacks,4,0,4,,0,,,
1473440,1,2,2,RD Rickelton,KK Ahmed,WG Jacks,0,0,0,,1,RD Rickelton,bowled,
1473440,1,2,3,SA Yadav,KK Ahmed,WG Jacks,0,0,0,,0,,,
1473440,1,2,4,SA Yadav,KK Ahmed,WG Jacks,0,0,0,,0,,,
1473440,1,2,5,SA Yadav,KK Ahmed,WG Jacks,0,0,0,,0,,,
1473440,1,2,6,SA Yadav,KK Ahmed,WG Jacks,0,0,0,,0,,,
1473440,1,3,1,WG Jacks,NT Ellis,SA Yadav,1,0,1,,0,,,
1473440,1,3,2,SA Yadav,NT Ellis,WG Jacks,2,0,2,,0,,,
1473440,1,3,3,SA Yadav,NT Ellis,WG Jacks,1,0,1,,0,,,
1473440,1,3,4,WG Jacks,NT Ellis,SA Yadav,1,0,1,,0,,,
1473440,1,3,5,SA Yadav,NT Ellis,WG Jacks,4,0,4,,0,,,
1473440,1,3,6,SA Yadav,NT Ellis,WG Jacks,0,0,0,,0,,,
1473440,1,4,1,WG Jacks,R Ashwin,SA Yadav,1,0,1,,0,,,
1473440,1,4,2,SA Yadav,R Ashwin,WG Jacks,4,0,4,,0,,,
1473440,1,4,3,SA Yadav,R Ashwin,WG Jacks,1,0,1,,0,,,
1473440,1,4,4,WG Jacks,R Ashwin,SA Yadav,0,0,0,,1,WG Jacks,caught,S Dube
1473440,1,4,5,Tilak Varma,R Ashwin,SA Yadav,4,0,4,,0,,,
1473440,1,4,6,Tilak Varma,R Ashwin,SA Yadav,4,0,4,,0,,,
1473440,1,5,1,SA Yadav,KK Ahmed,Tilak Varma,0,0,0,,0,,,
1473440,1,5,2,SA Yadav,KK Ahmed,Tilak Varma,0,0,0,,0,,,
1473440,1,5,3,SA Yadav,KK Ahmed,Tilak Varma,6,0,6,,0,,,
1473440,1,5,4,SA Yadav,KK Ahmed,Tilak Varma,1,0,1,,0,,,
1473440,1,5,5,Tilak Varma,KK Ahmed,SA Yadav,0,0,0,,0,,,
1473440,1,5,6,Tilak Varma,KK Ahmed,SA Yadav,0,1,1,noballs,0,,,
1473440,1,5,7,Tilak Varma,KK Ahmed,SA Yadav,0,0,0,,0,,,
1473440,1,6,1,SA Yadav,RA Jadeja,Tilak Varma,0,0,0,,0,,,
1473440,1,6,2,SA Yadav,RA Jadeja,Tilak Varma,1,0,1,,0,,,
1473440,1,6,3,Tilak Varma,RA Jadeja,SA Yadav,0,0,0,,0,,,
1473440,1,6,4,Tilak Varma,RA Jadeja,SA Yadav,6,0,6,,0,,,
1473440,1,6,5,Tilak Varma,RA Jadeja,SA Yadav,0,0,0,,0,,,
1473440,1,6,6,Tilak Varma,RA Jadeja,SA Yadav,0,0,0,,0,,,
1473440,1,7,1,SA Yadav,Noor Ahmad,Tilak Varma,0,1,1,wides,0,,,
1473440,1,7,2,SA Yadav,Noor Ahmad,Tilak Varma,0,0,0,,0,,,
1473440,1,7,3,SA Yadav,Noor Ahmad,Tilak Varma,0,0,0,,0,,,
1473440,1,7,4,SA Yadav,Noor Ahmad,Tilak Varma,1,0,1,,0,,,
1473440,1,7,5,Tilak Varma,Noor Ahmad,SA Yadav,1,0,1,,0,,,
1473440,1,7,6,SA Yadav,Noor Ahmad,Tilak Varma,2,0,2,,0,,,
1473440,1,7,7,SA Yadav,Noor Ahmad,Tilak Varma,2,0,2,,0,,,
1473440,1,8,1,Tilak Varma,RA Jadeja,SA Yadav,6,0,6,,0,,,
1473440,1,8,2,Tilak Varma,RA Jadeja,SA Yadav,0,0,0,,0,,,
1473440,1,8,3,Tilak Varma,RA Jadeja,SA Yadav,0,0,0,,0,,,
1473440,1,8,4,Tilak Varma,RA Jadeja,SA Yadav,2,0,2,,0,,,
1473440,1,8,5,Tilak Varma,RA Jadeja,SA Yadav,1,0,1,,0,,,
1473440,1,8,6,SA Yadav,RA Jadeja,Tilak Varma,1,0,1,,0,,,
1473440,1,9,1,SA Yadav,R Ashwin,Tilak Varma,1,0,1,,0,,,
1473440,1,9,2,Tilak Varma,R Ashwin,SA Yadav,1,0,1,,0,,,
1473440,1,9,3,SA Yadav,R Ashwin,Tilak Varma,1,0,1,,0,,,
1473440,1,9,4,Tilak Varma,R Ashwin,SA Yadav,1,0,1,,0,,,
1473440,1,9,5,SA Yadav,R Ashwin,Tilak Varma,1,0,1,,0,,,
1473440,1,9,6,Tilak Varma,R Ashwin,SA Yadav,1,0,1,,0,,,
1473440,1,10,1,Tilak Varma,Noor Ahmad,SA Yadav,0,4,4,byes,0,,,
1473440,1,10,2,Tilak Varma,Noor Ahmad,SA Yadav,1,0,1,,0,,,
1473440,1,10,3,SA Yadav,Noor Ahmad,Tilak Varma,0,0,0,,1,SA Yadav,stumped,MS Dhoni
1473440,1,10,4,R Minz,Noor Ahmad,Tilak Varma,0,0,0,,0,,,
1473440,1,10,5,R Minz,Noor Ahmad,Tilak Varma,1,0,1,,0,,,
1473440,1,10,6,Tilak Varma,Noor Ahmad,R Minz,0,1,1,wides,0,,,
1473440,1,10,7,Tilak Varma,Noor Ahmad,R Minz,2,0,2,,0,,,
1473440,1,11,1,R Minz,R Ashwin,Tilak Varma,0,0,0,,0,,,
1473440,1,11,2,R Minz,R Ashwin,Tilak Varma,0,0,0,,0,,,
1473440,1,11,3,R Minz,R Ashwin,Tilak Varma,0,0,0,,0,,,
1473440,1,11,4,R Minz,R Ashwin,Tilak Varma,1,0,1,,0,,,
1473440,1,11,5,Tilak Varma,R Ashwin,R Minz,0,0,0,,0,,,
1473440,1,11,6,Tilak Varma,R Ashwin,R Minz,0,0,0,,0,,,
1473440,1,12,1,R Minz,Noor Ahmad,Tilak Varma,0,1,1,wides,0,,,
1473440,1,12,2,R Minz,Noor Ahmad,Tilak Varma,1,0,1,,0,,,
1473440,1,12,3,Tilak Varma,Noor Ahmad,R Minz,1,0,1,,0,,,
1473440,1,12,4,R Minz,Noor Ahmad,Tilak Varma,0,0,0,,0,,,
1473440,1,12,5,R Minz,Noor Ahmad,Tilak Varma,0,0,0,,1,R Minz,caught,RA Jadeja
1473440,1,12,6,Naman Dhir,Noor Ahmad,Tilak Varma,1,0,1,,0,,,
1473440,1,12,7,Tilak Varma,Noor Ahmad,Naman Dhir,0,0,0,,1,Tilak Varma,lbw,
1473440,1,13,1,Naman Dhir,RA Jadeja,MJ Santner,1,0,1,,0,,,
1473440,1,13,2,MJ Santner,RA Jadeja,Naman Dhir,0,0,0,,0,,,
1473440,1,13,3,MJ Santner,RA Jadeja,Naman Dhir,0,0,0,,0,,,
1473440,1,13,4,MJ Santner,RA Jadeja,Naman Dhir,1,0,1,,0,,,
1473440,1,13,5,Naman Dhir,RA Jadeja,MJ Santner,1,0,1,,0,,,
1473440,1,13,6,MJ Santner,RA Jadeja,Naman Dhir,1,0,1,,0,,,
1473440,1,14,1,MJ Santner,R Ashwin,Naman Dhir,1,0,1,,0,,,
1473440,1,14,2,Naman Dhir,R Ashwin,MJ Santner,2,0,2,,0,,,
1473440,1,14,3,Naman Dhir,R Ashwin,MJ Santner,1,0,1,,0,,,
1473440,1,14,4,MJ Santner,R Ashwin,Naman Dhir,1,0,1,,0,,,
1473440,1,14,5,Naman Dhir,R Ashwin,MJ Santner,4,0,4,,0,,,
1473440,1,14,6,Naman Dhir,R Ashwin,MJ Santner,1,0,1,,0,,,
1473440,1,15,1,Naman Dhir,NT Ellis,MJ Santner,2,0,2,,0,,,
1473440,1,15,2,Naman Dhir,NT Ellis,MJ Santner,2,0,2,,0,,,
1473440,1,15,3,Naman Dhir,NT Ellis,MJ Santner,1,0,1,,0,,,
1473440,1,15,4,MJ Santner,NT Ellis,Naman Dhir,0,0,0,,0,,,
1473440,1,15,5,MJ Santner,NT Ellis,Naman Dhir,0,1,1,wides,0,,,
1473440,1,15,6,MJ Santner,NT Ellis,Naman Dhir,1,0,1,,0,,,
1473440,1,15,7,Naman Dhir,NT Ellis,MJ Santner,1,0,1,,0,,,
1473440,1,16,1,Naman Dhir,Noor Ahmad,MJ Santner,0,0,0,,1,Naman Dhir,bowled,
1473440,1,16,2,DL Chahar,Noor Ahmad,MJ Santner,0,0,0,,0,,,
1473440,1,16,3,DL Chahar,Noor Ahmad,MJ Santner,1,0,1,,0,,,
1473440,1,16,4,MJ Santner,Noor Ahmad,DL Chahar,1,0,1,,0,,,
1473440,1,16,5,DL Chahar,Noor Ahmad,MJ Santner,0,0,0,,0,,,
1473440,1,16,6,DL Chahar,Noor Ahmad,MJ Santner,0,0,0,,0,,,
1473440,1,17,1,MJ Santner,NT Ellis,DL Chahar,4,0,4,,0,,,
1473440,1,17,2,MJ Santner,NT Ellis,DL Chahar,0,0,0,,0,,,
1473440,1,17,3,MJ Santner,NT Ellis,DL Chahar,1,0,1,,0,,,
1473440,1,17,4,DL Chahar,NT Ellis,MJ Santner,2,0,2,,0,,,
1473440,1,17,5,DL Chahar,NT Ellis,MJ Santner,0,1,1,legbyes,0,,,
1473440,1,17,6,MJ Santner,NT Ellis,DL Chahar,0,0,0,,1,MJ Santner,lbw,
1473440,1,18,1,DL Chahar,KK Ahmed,TA Boult,4,0,4,,0,,,
1473440,1,18,2,DL Chahar,KK Ahmed,TA Boult,6,0,6,,0,,,
1473440,1,18,3,DL Chahar,KK Ahmed,TA Boult,1,0,1,,0,,,
1473440,1,18,4,TA Boult,KK Ahmed,DL Chahar,1,0,1,,0,,,
1473440,1,18,5,DL Chahar,KK Ahmed,TA Boult,1,0,1,,0,,,
1473440,1,18,6,TA Boult,KK Ahmed,DL Chahar,0,0,0,,1,TA Boult,caught,RD Gaikwad
1473440,1,19,1,DL Chahar,NT Ellis,PVSN Raju,2,0,2,,0,,,
1473440,1,19,2,DL Chahar,NT Ellis,PVSN Raju,6,0,6,,0,,,
1473440,1,19,3,DL Chahar,NT Ellis,PVSN Raju,1,0,1,,0,,,
1473440,1,19,4,PVSN Raju,NT Ellis,DL Chahar,1,0,1,,0,,,
